date,token,stoploss,max_order,net_P&L,time,SP_1,SP_time_1,CE_sell_1,PE_sell_1,CE_buy_1,PE_buy_1,start_time_CE_1,start_time_PE_1,end_time_CE_1,end_time_PE_1,SP_2,SP_time_2,CE_sell_2,PE_sell_2,CE_buy_2,PE_buy_2,start_time_CE_2,start_time_PE_2,end_time_CE_2,end_time_PE_2,SP_3,SP_time_3,CE_sell_3,PE_sell_3,CE_buy_3,PE_buy_3,start_time_CE_3,start_time_PE_3,end_time_CE_3,end_time_PE_3,SP_4,SP_time_4,CE_sell_4,PE_sell_4,CE_buy_4,PE_buy_4,start_time_CE_4,start_time_PE_4,end_time_CE_4,end_time_PE_4,SP_5,SP_time_5,CE_sell_5,PE_sell_5,CE_buy_5,PE_buy_5,start_time_CE_5,start_time_PE_5,end_time_CE_5,end_time_PE_5,SP_6,SP_time_6,CE_sell_6,PE_sell_6,CE_buy_6,PE_buy_6,start_time_CE_6,start_time_PE_6,end_time_CE_6,end_time_PE_6,SP_7,SP_time_7,CE_sell_7,PE_sell_7,CE_buy_7,PE_buy_7,start_time_CE_7,start_time_PE_7,end_time_CE_7,end_time_PE_7,SP_8,SP_time_8,CE_sell_8,PE_sell_8,CE_buy_8,PE_buy_8,start_time_CE_8,start_time_PE_8,end_time_CE_8,end_time_PE_8,SP_9,SP_time_9,CE_sell_9,PE_sell_9,CE_buy_9,PE_buy_9,start_time_CE_9,start_time_PE_9,end_time_CE_9,end_time_PE_9,SP_10,SP_time_10,CE_sell_10,PE_sell_10,CE_buy_10,PE_buy_10,start_time_CE_10,start_time_PE_10,end_time_CE_10,end_time_PE_10
2022-05-26,BNF,0.5,3,113.20000000000002,2.6682558059692383,34700,09:15:00,153.8,167.15,44.1,250.7,09:15:00,09:15:00,11:18:00,10:29:00,34500,11:19:00,123.3,123.85,140.1,20.0,11:19:00,11:19:00,12:52:00,13:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,BNF,0.5,3,-55.40000000000002,1.6841819286346436,35400,09:15:00,172.4,117.05,222.9,91.1,09:15:00,09:15:00,09:34:00,10:48:00,35500,10:49:00,130.5,144.95,171.0,135.3,10:49:00,10:49:00,12:34:00,13:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,BNF,0.5,3,-34.900000000000006,1.5171077251434326,34800,09:15:00,146.5,122.95,98.3,184.4,09:15:00,09:15:00,10:23:00,10:15:00,34800,10:24:00,98.4,127.55,147.6,107.0,10:24:00,10:24:00,11:00:00,11:26:00,34800,11:27:00,100.9,103.6,132.8,64.7,11:27:00,11:27:00,12:35:00,12:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,BNF,0.5,3,89.75,1.490915298461914,33700,09:15:00,129.05,136.5,1.4,174.4,09:15:00,09:15:00,14:37:00,09:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,BNF,0.5,3,49.75000000000002,1.6247451305389404,32900,09:15:00,111.35,161.5,167.0,33.8,09:15:00,09:15:00,09:20:00,11:36:00,33300,11:37:00,101.85,150.15,49.3,225.2,11:37:00,11:37:00,12:11:00,11:52:00,33200,12:12:00,77.4,138.3,8.1,207.4,12:12:00,12:12:00,13:30:00,12:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,BNF,0.5,3,-111.94999999999999,2.6359689235687256,33300,09:15:00,197.0,146.05,295.5,110.8,09:15:00,09:15:00,09:37:00,10:15:00,33400,10:16:00,179.2,148.4,149.1,170.6,10:16:00,10:16:00,12:39:00,11:14:00,33500,12:40:00,126.3,143.0,111.4,214.5,12:40:00,12:40:00,13:17:00,12:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,BNF,0.5,3,130.3,1.1639277935028076,34600,09:15:00,185.15,124.25,161.9,17.2,09:15:00,09:15:00,10:39:00,13:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,BNF,0.5,3,66.7,1.6558048725128174,34900,09:15:00,152.0,156.1,158.2,133.7,09:15:00,09:15:00,09:49:00,10:24:00,34900,10:25:00,122.55,131.45,45.1,166.0,10:25:00,10:25:00,12:47:00,11:16:00,34700,12:48:00,106.0,100.2,74.3,124.3,12:48:00,12:48:00,13:45:00,13:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,BNF,0.5,3,40.79999999999999,1.1470892429351807,35900,09:15:00,143.6,127.0,215.4,14.4,09:15:00,09:15:00,09:31:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,BNF,0.5,3,49.20000000000001,1.2060930728912354,37100,09:15:00,164.65,124.45,212.0,27.9,09:15:00,09:15:00,10:19:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,BNF,0.5,3,170.45,1.5115292072296143,38100,09:15:00,168.95,125.7,29.7,138.7,09:15:00,09:15:00,11:35:00,09:39:00,37500,11:36:00,199.55,124.6,157.4,186.9,11:36:00,11:36:00,11:53:00,11:45:00,37500,11:54:00,174.8,146.05,223.7,32.8,11:54:00,11:54:00,12:53:00,13:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,BNF,0.5,3,64.74999999999999,0.8978049755096436,38700,09:15:00,120.6,148.25,180.9,23.2,09:15:00,09:15:00,09:46:00,13:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,BNF,0.5,3,7.79999999999999,1.181664228439331,39300,09:15:00,147.1,124.75,220.6,34.2,09:15:00,09:15:00,09:39:00,11:15:00,39500,11:16:00,88.35,115.4,39.9,173.1,11:16:00,11:16:00,13:09:00,11:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,BNF,0.5,3,4.150000000000013,1.6972122192382812,39200,09:15:00,136.75,132.6,205.1,72.5,09:15:00,09:15:00,09:32:00,11:24:00,39200,11:25:00,157.6,88.9,212.7,21.4,11:25:00,11:25:00,11:46:00,13:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,BNF,0.55,3,78.75,1.8042042255401611,36100,09:15:00,111.15,136.0,1.9,166.5,09:15:00,09:15:00,15:01:00,11:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,BNF,0.55,3,118.44999999999999,4.525364637374878,35500,09:15:00,119.1,146.4,163.8,40.1,09:15:00,09:15:00,10:00:00,12:34:00,35700,12:35:00,79.15,99.0,63.9,57.4,12:35:00,12:35:00,12:58:00,14:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,BNF,0.55,3,8.449999999999957,1.5494720935821533,36500,09:15:00,152.7,115.85,164.7,100.2,09:15:00,09:15:00,10:39:00,09:45:00,36600,10:40:00,117.3,83.6,181.8,14.3,10:40:00,10:40:00,11:24:00,13:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,BNF,0.55,3,85.40000000000003,1.6290102005004883,36800,09:15:00,127.2,147.6,71.1,168.2,09:15:00,09:15:00,10:35:00,09:32:00,36700,10:36:00,121.55,75.65,43.5,103.8,10:36:00,10:36:00,13:32:00,12:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,BNF,0.55,3,45.85000000000001,2.5517115592956543,37000,09:15:00,97.05,118.0,83.1,104.3,09:15:00,09:15:00,10:08:00,09:58:00,37000,10:09:00,96.4,71.9,149.4,0.7,10:09:00,10:09:00,10:14:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,BNF,0.55,3,118.55000000000001,1.4986517429351807,37300,09:15:00,144.6,200.15,224.1,2.1,09:15:00,09:15:00,09:36:00,14:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,BNF,0.55,3,-43.400000000000006,2.7161765098571777,37700,09:15:00,244.8,130.95,219.8,203.0,09:15:00,09:15:00,09:41:00,09:29:00,37800,09:42:00,166.5,138.6,165.4,184.0,09:42:00,09:42:00,12:03:00,10:42:00,37900,12:04:00,115.05,120.7,0.7,187.1,12:04:00,12:04:00,15:15:00,12:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,BNF,0.55,3,60.050000000000004,2.3316264152526855,37800,09:15:00,141.45,136.4,112.5,141.7,09:15:00,09:15:00,11:54:00,11:29:00,37900,11:55:00,80.8,118.0,93.2,115.4,11:55:00,11:55:00,12:32:00,12:50:00,37800,12:51:00,104.15,58.65,61.9,54.7,12:51:00,12:51:00,13:57:00,13:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,BNF,0.55,3,45.000000000000014,1.10975980758667,38700,09:15:00,174.75,105.45,213.7,21.5,09:15:00,09:15:00,10:09:00,13:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,BNF,0.55,3,43.699999999999974,0.83858323097229,39700,09:15:00,175.85,153.45,80.8,204.8,09:15:00,09:15:00,12:59:00,10:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,BNF,0.55,3,124.70000000000002,1.2318780422210693,40700,09:15:00,224.1,147.0,40.8,227.8,09:15:00,09:15:00,11:48:00,09:56:00,40300,11:49:00,189.3,95.2,141.4,120.9,11:49:00,11:49:00,13:05:00,12:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,BNF,0.55,3,37.949999999999974,1.828766107559204,40000,09:15:00,185.95,150.0,254.8,143.4,09:15:00,09:15:00,09:37:00,10:09:00,40000,10:10:00,173.7,140.3,31.7,182.1,10:10:00,10:10:00,13:38:00,11:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-11,BNF,0.55,3,215.35000000000002,1.5115923881530762,38700,09:15:00,263.05,130.1,18.7,159.1,09:15:00,09:15:00,14:24:00,10:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18,BNF,0.55,3,191.8,1.3105151653289795,37900,09:15:00,330.05,93.3,160.7,87.1,09:15:00,09:15:00,10:53:00,09:29:00,37900,10:54:00,154.8,140.0,115.6,187.3,10:54:00,10:54:00,12:51:00,11:41:00,37900,12:52:00,117.05,136.0,118.0,110.7,12:52:00,12:52:00,13:08:00,13:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,BNF,0.55,3,-73.49999999999997,1.4607212543487549,37300,09:15:00,175.3,186.55,194.2,249.2,09:15:00,09:15:00,09:31:00,10:19:00,37100,10:20:00,183.45,146.4,284.3,60.4,10:20:00,10:20:00,11:03:00,11:44:00,37400,11:45:00,116.95,156.55,77.7,172.9,11:45:00,11:45:00,13:04:00,12:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,BNF,0.55,3,62.55000000000001,1.5943007469177246,36200,09:15:00,226.1,211.15,304.5,87.1,09:15:00,09:15:00,09:34:00,12:04:00,36300,12:05:00,142.4,133.9,128.3,131.1,12:05:00,12:05:00,13:34:00,13:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,BNF,0.55,3,141.85,1.3886353969573975,37400,09:15:00,123.4,197.85,24.5,273.7,09:15:00,09:15:00,10:47:00,09:25:00,37100,10:48:00,94.15,154.45,92.9,36.9,10:48:00,10:48:00,12:14:00,13:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,BNF,0.55,3,88.69999999999997,1.4117302894592285,37100,09:15:00,163.7,165.0,18.7,221.3,09:15:00,09:15:00,12:59:00,09:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,BNF,0.55,3,27.39999999999999,1.1051664352416992,35300,09:15:00,136.45,163.85,78.1,223.6,09:15:00,09:15:00,12:01:00,10:23:00,35300,12:02:00,79.35,112.75,123.0,40.3,12:02:00,12:02:00,12:19:00,13:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,BNF,0.55,3,30.15000000000001,1.9082512855529785,34800,09:15:00,186.65,130.55,289.3,71.2,09:15:00,09:15:00,09:47:00,11:34:00,34900,11:35:00,101.0,123.75,133.1,18.2,11:35:00,11:35:00,12:29:00,14:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,BNF,0.55,3,0,19.732632160186768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,BNF,0.55,3,106.85000000000001,1.0137662887573242,38700,09:15:00,109.0,234.55,14.7,222.0,09:15:00,09:15:00,13:35:00,10:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,BNF,0.55,3,143.45000000000002,1.4309020042419434,38100,09:15:00,131.05,164.65,60.6,162.8,09:15:00,09:15:00,12:38:00,09:52:00,38000,12:39:00,116.95,76.2,19.7,102.3,12:39:00,12:39:00,13:38:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,BNF,0.55,3,152.89999999999992,2.03957462310791,37100,09:15:00,296.15,217.6,325.3,180.2,09:15:00,09:15:00,09:56:00,09:34:00,37300,09:57:00,186.1,166.1,86.2,210.6,09:57:00,09:57:00,12:31:00,10:20:00,37200,12:32:00,132.25,150.5,174.7,18.8,12:32:00,12:32:00,12:47:00,13:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.55,3,16.39999999999999,0.939244270324707,39300,09:15:00,197.4,128.3,78.4,198.9,09:15:00,09:15:00,12:34:00,10:28:00,39200,12:35:00,129.95,94.45,201.4,55.0,12:35:00,12:35:00,12:40:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,BNF,0.55,3,-2.8000000000000114,1.2686359882354736,38700,09:15:00,174.0,181.95,182.0,149.7,09:15:00,09:15:00,10:07:00,10:20:00,38700,10:21:00,165.85,119.15,257.1,39.1,10:21:00,10:21:00,10:29:00,11:25:00,39000,11:26:00,146.25,117.0,174.8,104.3,11:26:00,11:26:00,12:45:00,12:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,BNF,0.55,3,17.94999999999999,1.0485374927520752,38100,09:15:00,146.4,203.65,61.4,232.4,09:15:00,09:15:00,10:46:00,09:26:00,37800,10:47:00,165.15,187.65,197.8,159.3,10:47:00,10:47:00,10:59:00,11:20:00,37800,11:21:00,173.4,138.5,155.0,190.9,11:21:00,11:21:00,12:11:00,11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,BNF,0.55,3,139.65000000000003,1.4335851669311523,36600,09:15:00,246.3,434.35,69.4,580.3,09:15:00,09:15:00,10:22:00,09:46:00,36200,10:23:00,255.9,210.7,82.8,275.1,10:23:00,10:23:00,13:14:00,12:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-03,BNF,0.55,3,203.14999999999998,1.3888328075408936,35700,09:15:00,282.3,197.2,57.9,305.7,09:15:00,09:15:00,11:17:00,09:28:00,35300,11:18:00,189.1,184.75,41.8,244.8,11:18:00,11:18:00,13:31:00,12:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,BNF,0.55,3,299.8499999999999,1.7006065845489502,35000,09:15:00,187.4,360.15,226.0,97.3,09:15:00,09:15:00,09:59:00,11:35:00,35200,11:36:00,198.1,180.0,67.4,235.1,11:36:00,11:36:00,13:15:00,12:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,BNF,0.55,3,82.79999999999998,2.16388201713562,36400,09:15:00,190.2,226.8,264.0,145.9,09:15:00,09:15:00,11:31:00,12:19:00,36500,12:20:00,134.2,179.6,147.5,90.6,12:20:00,12:20:00,14:07:00,14:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24,BNF,0.55,3,152.50000000000006,2.282457113265991,35700,09:15:00,202.55,220.5,225.7,83.5,09:15:00,09:15:00,09:51:00,11:46:00,35800,11:47:00,152.65,128.8,43.2,199.6,11:47:00,11:47:00,13:27:00,11:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,BNF,0.55,3,45.19999999999999,2.1739234924316406,36400,09:15:00,183.75,161.35,175.6,125.3,09:15:00,09:15:00,09:34:00,11:55:00,36400,11:56:00,117.8,127.1,163.3,80.6,11:56:00,11:56:00,12:36:00,13:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,BNF,0.55,3,61.55000000000001,1.3878560066223145,37400,09:15:00,168.55,135.0,231.0,11.0,09:15:00,09:15:00,11:09:00,13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,BNF,0.55,3,101.1,1.1429543495178223,37900,09:15:00,165.95,115.75,32.4,148.2,09:15:00,09:15:00,13:11:00,10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,BNF,0.55,3,57.0,1.842362880706787,36500,09:15:00,152.65,121.9,146.9,131.5,09:15:00,09:15:00,11:08:00,10:24:00,36600,11:09:00,107.0,113.0,117.6,99.0,11:09:00,11:09:00,12:44:00,12:55:00,36600,12:56:00,79.55,94.3,104.2,12.2,12:56:00,12:56:00,13:44:00,14:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,BNF,0.55,3,9.050000000000015,2.2923314571380615,36200,09:15:00,125.5,156.05,71.8,241.9,09:15:00,09:15:00,11:48:00,10:25:00,36100,11:49:00,121.85,88.65,162.6,6.7,11:49:00,11:49:00,12:38:00,14:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,BNF,0.55,3,-6.799999999999997,1.3998463153839111,35700,09:15:00,108.25,186.55,167.8,69.1,09:15:00,09:15:00,10:06:00,11:31:00,35800,11:32:00,110.6,118.95,74.8,184.4,11:32:00,11:32:00,12:34:00,11:59:00,35800,12:35:00,85.9,88.55,72.2,137.3,12:35:00,12:35:00,12:50:00,12:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,BNF,0.55,3,37.000000000000014,0.9335100650787354,34300,09:15:00,140.05,163.25,13.3,253.0,09:15:00,09:15:00,13:17:00,09:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,BNF,0.55,3,57.84999999999994,1.3062996864318848,33600,09:15:00,199.85,239.85,128.9,247.0,09:15:00,09:15:00,10:07:00,11:51:00,33400,11:52:00,118.25,134.0,72.4,185.8,11:52:00,11:52:00,13:44:00,14:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,BNF,0.55,3,94.75,2.1898927688598633,34700,09:15:00,153.8,167.15,45.6,259.1,09:15:00,09:15:00,12:09:00,10:34:00,34500,12:10:00,129.3,114.7,144.8,20.7,12:10:00,12:10:00,12:52:00,13:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,BNF,0.55,3,-23.00000000000003,1.439884901046753,35400,09:15:00,172.4,117.05,230.3,94.1,09:15:00,09:15:00,09:34:00,10:48:00,35500,10:49:00,130.5,144.95,123.7,139.8,10:49:00,10:49:00,13:43:00,13:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,BNF,0.55,3,57.050000000000026,1.3965423107147217,34800,09:15:00,146.5,122.95,101.6,110.5,09:15:00,09:15:00,10:25:00,11:33:00,34800,11:34:00,95.0,105.75,131.4,66.9,11:34:00,11:34:00,12:35:00,12:53:00,34800,12:54:00,113.4,67.15,90.3,93.0,12:54:00,12:54:00,13:28:00,13:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,BNF,0.55,3,83.85000000000002,1.1970179080963135,33700,09:15:00,129.05,136.5,1.5,180.2,09:15:00,09:15:00,14:41:00,09:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,BNF,0.55,3,26.650000000000013,1.2499630451202393,32900,09:15:00,111.35,161.5,172.6,34.9,09:15:00,09:15:00,09:21:00,11:36:00,33300,11:37:00,101.85,150.15,50.9,232.7,11:37:00,11:37:00,12:11:00,11:52:00,33200,12:12:00,77.4,138.3,8.4,214.4,12:12:00,12:12:00,13:31:00,12:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,BNF,0.55,3,-25.199999999999974,3.2563607692718506,33300,09:15:00,197.0,146.05,305.4,114.5,09:15:00,09:15:00,09:37:00,10:17:00,33400,10:18:00,156.45,176.6,154.1,176.2,10:18:00,10:18:00,12:39:00,12:13:00,33500,12:40:00,126.3,143.0,115.2,105.2,12:40:00,12:40:00,13:17:00,14:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,BNF,0.55,3,124.3,1.1336009502410889,34600,09:15:00,185.15,124.25,167.3,17.8,09:15:00,09:15:00,10:44:00,13:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,BNF,0.55,3,131.8,1.2455506324768066,34900,09:15:00,152.0,156.1,163.5,138.2,09:15:00,09:15:00,09:49:00,10:26:00,34800,10:27:00,151.45,108.95,33.2,101.8,10:27:00,10:27:00,13:45:00,11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,BNF,0.55,3,33.1,0.9150722026824951,35900,09:15:00,143.6,127.0,222.6,14.9,09:15:00,09:15:00,09:32:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
